SAMPLE DATE,COMMODITY,LAB NUMBER,STATE/COUNTRY OF ORIGIN,GROWER CITY,ORGANIC COMMODITY,ILLEGAL CASE NUMBER,BRANDNAME,COLLECTION SITE NAME,COLLECTION SITE CITY,COLLECTION SITE TYPE,ANALYSIS TYPE,PESTICIDE SCREEN,CHEMICAL DETECTED (IF ANY),AMOUNT OF CHEMICAL DETECTED (PPM),U.S. EPA TOLERANCE LEVEL (PPM),MINIMUM DETECTION LIMIT (PPM)
17-Nov-14,CHAYOTE (CHRISTOPHENES),R14M02017,Mexico,,No,,Cal Fresco,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,BLACKBERRY,R14M02018,Mexico,,No,,Driscoll's,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,CYPERMETHRIN,0.033,0.8,0.02
17-Nov-14,BLACKBERRY,R14M02018,Mexico,,No,,Driscoll's,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,BOSCALID,0.018,10,0.01
17-Nov-14,BLACKBERRY,R14M02018,Mexico,,No,,Driscoll's,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FENHEXAMID,0.61,20,0.08
17-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02019,California,,No,,Naturipe,Savemart Distriution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,PYRIMETHANIL,0.026,3,0.01
17-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02019,California,,No,,Naturipe,Savemart Distriution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,FENPROPATHRIN,0.33,2,0.01
17-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02019,California,,No,,Naturipe,Savemart Distriution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,PROPICONAZOLE,0.11,1.3,0.02
17-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02019,California,,No,,Naturipe,Savemart Distriution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FENHEXAMID,0.11,3,0.08
17-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02019,California,,No,,Naturipe,Savemart Distriution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,CAPTAN,0.24,20,0.02
17-Nov-14,SQUASH (SUMMER),R14M02020,Mexico,"Hermosillo, MEXICO",No,,Bay (Farmer's Best),Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,SQUASH (SUMMER),R14M02020,Mexico,"Hermosillo, MEXICO",No,,Bay (Farmer's Best),Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,BOSCALID,0.025,1.6,0.01
17-Nov-14,SQUASH (SUMMER),R14M02020,Mexico,"Hermosillo, MEXICO",No,,Bay (Farmer's Best),Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.017,0.5,0.01
17-Nov-14,SQUASH (SUMMER),R14M02020,Mexico,"Hermosillo, MEXICO",No,,Bay (Farmer's Best),Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIAMETHOXAM,0.019,0.2,0.01
17-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02021,Mexico,,No,,CFL Produce,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02021,Mexico,,No,,CFL Produce,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,AZOXYSTROBIN,0.033,3,0.01
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,AMETOCTRADIN,1.5,50,0.01
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,SPINETORAM,0.19,8,0.02
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,MANDIPROPAMID,3.3,20,0.01
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,FAMOXADONE,5.5,50,0.02
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,CHLORANTRANILIPROLE,0.041,13,0.02
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,GCMSMS,PERMETHRIN,3,20,0.01
17-Nov-14,SPINACH,R14M02022,United States,,No,,Ocean Mist,Savemart,Roseville,Chain Distribution,Basic Screening,LCMSMS,DIMETHOMORPH,0.089,30,0.01
17-Nov-14,CANTALOUPE,R14M02023,United States,,No,,Majesty,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,CANTALOUPE,R14M02023,United States,,No,,Majesty,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,,0,,
17-Nov-14,APPLE,R14M02024,United States,,No,,Superfresh Growers,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,0.41,5,0.01
17-Nov-14,APPLE,R14M02024,United States,,No,,Superfresh Growers,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,DIPHENYLAMINE,0.85,10,0.01
17-Nov-14,APPLE,R14M02025,United States,,No,,Orchard Fresh,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIACLOPRID,0.012,0.3,0.01
17-Nov-14,APPLE,R14M02025,United States,,No,,Orchard Fresh,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FLUDIOXONIL,1.9,5,0.02
17-Nov-14,APPLE,R14M02025,United States,,No,,Orchard Fresh,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,ETOXAZOLE,0.013,0.2,0.01
17-Nov-14,APPLE,R14M02025,United States,,No,,Orchard Fresh,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,PEAR,R14M02026,United States,,No,,Independent,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,0.04,5,0.01
17-Nov-14,PEAR,R14M02026,United States,,No,,Independent,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.027,1.5,0.01
17-Nov-14,PEAR,R14M02026,United States,,No,,Independent,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FLUDIOXONIL,0.28,5,0.02
17-Nov-14,PEAR,R14M02026,United States,,No,,Independent,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,PEAR,R14M02026,United States,,No,,Independent,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,BOSCALID,0.042,3,0.01
17-Nov-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M02027,United States,,No,,Ocean Mist,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M02027,United States,,No,,Ocean Mist,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,,0,,
17-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02028,United States,Mecca,No,,Pasha,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,,0,,
17-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02028,United States,Mecca,No,,Pasha,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02029,California,,No,,Bee Sweet,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,IMAZALIL,0.98,10,0.01
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02029,California,,No,,Bee Sweet,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02029,California,,No,,Bee Sweet,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,FLUDIOXONIL,0.43,10,0.02
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02030,United States,,No,,Cuties,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,IMAZALIL,0.86,10,0.01
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02030,United States,,No,,Cuties,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,LCMSMS,THIABENDAZOLE,2.2,10,0.01
17-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02030,United States,,No,,Cuties,Savemart Distribution Center,Roseville,Chain Distribution,Basic Screening,GCMSMS,,0,,
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,METHOXYFENOZIDE,0.017,2,0.01
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,PHOSMET,0.079,10,0.01
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,FLUBENDIAMIDE,0.013,1.5,0.01
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,FENPROPATHRIN,0.048,5,0.01
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,DIPHENYLAMINE,0.012,10,0.01
18-Nov-14,APPLE,R14M02055,California,,No,,Prima Frutta,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,SPIRODICLOFEN,0.029,0.8,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,PERMETHRIN,1.3,20,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,MANDIPROPAMID,1.8,20,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,CHLORANTRANILIPROLE,0.44,13,0.02
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,LAMBDA-CYHALOTHRIN,0.012,0.01,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.03,29,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,FLUOPICOLIDE,0.062,25,0.01
18-Nov-14,SPINACH,R14M02056,United States,,No,T-211-C14,Taylor Farms - Popeye Superfood,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,SPINETORAM,0.13,8,0.02
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02057,Mexico,"Negros, Ensenada, BC",No,,Natural Joy Freshness,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02057,Mexico,"Negros, Ensenada, BC",No,,Natural Joy Freshness,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02058,Mexico,,No,T-212-C14,Marquez Produce,Kingsbugr Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,PERMETHRIN,0.044,NTE,0.01
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02058,Mexico,,No,T-212-C14,Marquez Produce,Kingsbugr Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,OXAMYL,0.046,5,0.04
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02058,Mexico,,No,T-212-C14,Marquez Produce,Kingsbugr Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,IMIDACLOPRID,0.023,1,0.02
18-Nov-14,SWEET POTATO,R14M02059,United States,,No,,Yams Sweets,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,SWEET POTATO,R14M02059,United States,,No,,Yams Sweets,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M02060,California,"Madera, CA",No,,Sweet D,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,"ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)",R14M02060,California,"Madera, CA",No,,Sweet D,Kingsburg Super Market,"Kingsburg, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,METHIDATHION,0.014,4,0.01
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,FLUDIOXONIL,1.2,10,0.02
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.12,10,0.01
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,AZOXYSTROBIN,0.24,15,0.01
18-Nov-14,LEMON,R14M02061,Chile,,No,,Santa Brand Limoneira,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,IMAZALIL,1.7,10,0.01
18-Nov-14,KALE,R14M02062,California,,No,,Muranaka Farms Inc,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,CYPERMETHRIN,0.11,14,0.02
18-Nov-14,KALE,R14M02062,California,,No,,Muranaka Farms Inc,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,METHOXYFENOZIDE,0.061,30,0.01
18-Nov-14,KALE,R14M02062,California,,No,,Muranaka Farms Inc,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,THIAMETHOXAM,0.014,3,0.01
18-Nov-14,KALE,R14M02062,California,,No,,Muranaka Farms Inc,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,PENTHIOPYRAD,0.01,50,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02063,California,,No,,Abe-El Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,THIABENDAZOLE,0.47,10,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02063,California,,No,,Abe-El Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,IMAZALIL,0.19,10,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02063,California,,No,,Abe-El Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02064,California,,No,,Prime Time,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02064,California,,No,,Prime Time,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,"BEANS (GREEN, STRING)",R14M02065,California,,No,,Prime Time Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,PENTHIOPYRAD,0.041,4,0.01
18-Nov-14,"BEANS (GREEN, STRING)",R14M02065,California,,No,,Prime Time Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,"BEANS (GREEN, STRING)",R14M02065,California,,No,,Prime Time Brand,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,BOSCALID,0.023,1.6,0.01
18-Nov-14,APPLE,R14M02066,Washington,,No,,Gee Whiz Fresh Crop,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,ACETAMIPRID,0.017,1,0.01
18-Nov-14,APPLE,R14M02066,Washington,,No,,Gee Whiz Fresh Crop,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,BOSCALID,0.043,3,0.01
18-Nov-14,APPLE,R14M02066,Washington,,No,,Gee Whiz Fresh Crop,Albertsons,"Bakersfield, CA",Retail,Basic Screening,LCMSMS,PYRACLOSTROBIN,0.037,1.5,0.01
18-Nov-14,APPLE,R14M02066,Washington,,No,,Gee Whiz Fresh Crop,Albertsons,"Bakersfield, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,CHAYOTE (CHRISTOPHENES),R14M02049,Mexico,,No,,NA,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,CHAYOTE (CHRISTOPHENES),R14M02049,Mexico,,No,,NA,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02050,United States,,No,,Superior Farm,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,EGGPLANT (ORIENTAL EGGPLANT),R14M02050,United States,,No,,Superior Farm,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,SPINACH,R14M02051,United States,"Lompoc, CA",No,,Big E,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,PERMETHRIN,0.27,20,0.01
18-Nov-14,SPINACH,R14M02051,United States,"Lompoc, CA",No,,Big E,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,FENAMIDONE,0.33,60,0.02
18-Nov-14,SPINACH,R14M02051,United States,"Lompoc, CA",No,,Big E,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,MANDIPROPAMID,0.21,20,0.01
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02052,Mexico,,No,,Altiza,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,CYPERMETHRIN,0.083,0.2,0.02
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02052,Mexico,,No,,Altiza,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,CLOTHIANIDIN,0.24,0.8,0.01
18-Nov-14,SWEET POTATO,R14M02053,United States,,No,,California Yams,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,,0,,
18-Nov-14,SWEET POTATO,R14M02053,United States,,No,,California Yams,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02054,Mexico,"Guayamas, Sonora, Mexico",No,,Llano Brand,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,LCMSMS,SPIROMESIFEN,0.023,0.45,0.01
18-Nov-14,PEPPERS (CHILI TYPE) (FLAVORING AND SPICE CROP),R14M02054,Mexico,"Guayamas, Sonora, Mexico",No,,Llano Brand,99 Ranch Market,"San Jose, CA",Retail,Basic Screening,GCMSMS,,0,,
18-Nov-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M02031,United States,,No,,Tanimara & Antle,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,LAMBDA-CYHALOTHRIN,0.022,2,0.01
18-Nov-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M02031,United States,,No,,Tanimara & Antle,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,MANDIPROPAMID,0.044,20,0.01
18-Nov-14,"LETTUCE, CRISPHEAD TYPES (ICEBERG, HEAD LETTUCE)",R14M02031,United States,,No,,Tanimara & Antle,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.84,50,0.02
18-Nov-14,CHAYOTE (CHRISTOPHENES),R14M02032,Mexico,,No,,Diablo's,Washington Vegetable,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
18-Nov-14,CHAYOTE (CHRISTOPHENES),R14M02032,Mexico,,No,,Diablo's,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,CLOTHIANIDIN,0.023,3,0.01
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,PERMETHRIN,1.9,20,0.01
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,GCMSMS,CYPERMETHRIN,0.4,10,0.02
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,CYMOXANIL,0.097,19,0.02
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,AMETOCTRADIN,4.2,50,0.01
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,FAMOXADONE,2.8,50,0.02
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,SPINETORAM,0.25,8,0.02
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,DIMETHOMORPH,0.89,30,0.01
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,FENAMIDONE,1.4,60,0.02
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,FLONICAMID,0.64,9,0.06
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,MANDIPROPAMID,0.79,20,0.01
18-Nov-14,SPINACH,R14M02033,United States,,No,T-210-N14,Ocean Mist,Greenleaf Produce,San Francisco,Wholesale,Basic Screening,LCMSMS,PROPAMOCARB HYDROCHLORIDE,0.066,NTE,0.02
18-Nov-14,APPLE,R14M02034,Washington,,No,,Rainer,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
18-Nov-14,APPLE,R14M02034,Washington,,No,,Rainer,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,PHOSMET,0.019,10,0.01
18-Nov-14,"CORN, SWEET (FRESH MKT. AND GRAIN CROP)",R14M02035,Mexico,,No,,Sweet Corn,Washington Vegetable,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
18-Nov-14,"CORN, SWEET (FRESH MKT. AND GRAIN CROP)",R14M02035,Mexico,,No,,Sweet Corn,Washington Vegetable,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
18-Nov-14,BLACKBERRY,R14M02036,Mexico,,No,,Nature's Partner,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,BIFENTHRIN,0.013,1,0.01
18-Nov-14,BLACKBERRY,R14M02036,Mexico,,No,,Nature's Partner,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,CYPERMETHRIN,0.12,0.8,0.02
18-Nov-14,BLACKBERRY,R14M02036,Mexico,,No,,Nature's Partner,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
18-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02037,California,Watsonville,No,,Sweet Darling,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,,0,,
18-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02037,California,Watsonville,No,,Sweet Darling,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,CYPRODINIL,0.018,5,0.01
18-Nov-14,STRAWBERRY (ALL OR UNSPEC),R14M02037,California,Watsonville,No,,Sweet Darling,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,FENPROPATHRIN,0.29,2,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02038,California,,No,,Sunkist Smiles,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,IMAZALIL,2.1,10,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02038,California,,No,,Sunkist Smiles,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,CHLORPYRIFOS,0.36,1,0.02
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02038,California,,No,,Sunkist Smiles,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02039,United States,,No,,Buddy's,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,IMAZALIL,1.2,10,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02039,United States,,No,,Buddy's,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,THIABENDAZOLE,2.1,10,0.01
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02039,United States,,No,,Buddy's,S & L Wholesale,San Francisco,Wholesale,Basic Screening,GCMSMS,,0,,
18-Nov-14,"TANGERINE (MANDARIN, SATSUMA, MURCOTT, ETC.)",R14M02039,United States,,No,,Buddy's,S & L Wholesale,San Francisco,Wholesale,Basic Screening,LCMSMS,FLUDIOXONIL,0.026,10,0.02
